	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
pseudo_2009	0.26007885709600986	-9.194206820967828	5	5	0.9394966891815054	3.270999305769275	2	2	0.4589562808039581	0.952586962359646	2	2	0.7419348757734384	-2.1600967451360473	2	2
pseudo_201	0.020294783588095434	-9.565271267574145	5	5	0.3277895593318483	-1.6238586073759809	1	1	0.3791305158248657	-8.87845011670621	1	1			0	0
pseudo_2010	0.08093145426665946	-9.502400816287361	5	5	0.809161518084328	1.2911929377327724	2	2	0.17160791158540278	3.446493057446339	4	4	0.5346196128272573	0.9911708506107981	3	3
pseudo_2011	0.5754853585456245	-6.043235815400517	5	5	0.3686875179246394	-0.7838663004049788	3	3	0.42428259978736116	-5.723309864275905	3	3	0.40548859094235723	1.8491679253212645	1	1
pseudo_2012	0.1246028083850758	-9.314891194971151	10	10	0.5901692780308903	1.8628803579800064	4	4	0.41983738453217667	3.9243356792811426	6	6	0.11303240741795069	-1.077889710526934	5	5
pseudo_2013	0.7604543780633822	-2.453120619158099	5	5	0.2749482829207355	7.783429476729803	4	4	0.9822367693449567	-4.974571520264685	4	4	0.5260529796097602	-8.985394031141785	3	3
pseudo_2014	0.05923400044400843	-9.136266166783175	10	10	0.7553337671222724	15.526436942366951	5	5	0.2794153206108627	2.6364149544116096	6	6	0.5513587978598895	-14.904284208387631	7	7
pseudo_2015	0.7321876546641092	0.05702105651156153	5	5	0.9172714128232853	6.913356230955391	5	5	0.993660442784436	-2.606026360844884	5	5	0.9056753424972737	-6.413254412510156	4	4
pseudo_2016	0.06371148449097315	-8.934772119645126	5	5	0.5575267224330435	8.393755634484187	2	2	0.1528902210764004	3.4710414194848256	4	4	0.9011617330967618	-2.6057923738962625	3	3
pseudo_2017	0.9950354939435258	-7.605091418416784	5	5	0.5032902174367295	8.793222834984231	2	2	0.8345436724517964	-0.2775808718517545	2	2	0.4551052255959279	-8.912488108562403	2	2
pseudo_2018	0.3871071357014988	-4.631753267588557	5	5	0.1440789389758796	-1.3545230397769703	3	3	0.43582294338096783	-3.8240122569878	4	4	0.11360195074028899	2.2359941716080067	2	2
pseudo_2019	0.07515302210685526	-8.73954492350272	5	5	0.17752917220229003	12.078544903402566	3	3	0.08700103905168877	6.464492345580951	3	3	0.9218943098203574	-5.455746071168222	3	3
pseudo_202	0.11688680469931616	-9.574808065116796	5	5	0.5300560468520916	3.369541875824491	2	2	0.15076751226643484	-5.794868809206355	2	2	0.34424439292855846	-9.915914262457882	1	1
pseudo_2020	0.026414051394893306	2.432029186772242	4	4	0.8347267372086834	4.821038012167727	4	4	0.425405755871458	-3.6189290854063003	4	4	0.7686482492938345	-4.7946030198848435	3	3
pseudo_2021	0.37026018100471525	-4.60233593887512	5	5	0.4696963763709566	4.71759684924609	4	4	0.2912657246786108	-4.2303894718284525	4	4	0.6703480757568794	-4.406857276741965	2	2
pseudo_2022	0.596888217655889	-5.4300990552025725	5	5	0.33425358713590403	9.82127776588844	4	4	0.6990379770331605	-2.851787909145244	3	3	0.2166806625969988	-9.70099291052169	3	3
pseudo_2023	0.14368638109467144	-7.957532434791979	5	5	0.27307657033627786	10.95630273314531	1	1	0.9713637401329378	0.02627608581267446	1	1	0.2790054984599608	-10.771711049059054	1	1
pseudo_2024	0.8763852606441964	-2.752703747038433	5	5	0.16083260760972973	-1.6548886310344268	4	4	0.2327161153189956	-9.242428908825865	4	4	0.9364223384905899	0.555493360361341	1	1
pseudo_2025	0.08822007880892281	1.3897925847358588	5	5	0.9516844289227376	9.326940313063552	5	5	0.47454810316983187	-5.775433955488881	5	5	0.45297213972518047	-11.592256701268612	4	4
pseudo_2026	0.30605256056219454	-1.6482079610432316	5	5	0.3819816569460097	12.802110131395189	5	5	0.5565524422309778	0.35996024093393914	5	5	0.7053890414270343	-8.8458954052991	4	4
pseudo_2027	0.9553424986740303	-2.3575815907213102	5	5	0.9883859983561083	3.2531354183561434	4	4	0.8972504042483103	-2.9055305641694993	4	4	0.9426801010511117	-2.734053179330654	3	3
pseudo_2028	0.9084360473852533	-5.3033126562822135	4	4	0.24918239313532098	9.90863242766012	2	2	0.6800508677135734	0.9758884024160834	3	3	0.43665971493913525	-8.63859237512887	3	3
pseudo_2029	0.9009649124727902	-5.324525031440778	5	5	0.01988820564238192	16.34831512069918	5	5	0.996447072089243	-0.2135354446244154	4	4	0.04802880718283165	-16.449314650203636	5	5
pseudo_203	0.595060009122621	-9.219673189470504	10	10	0.7199341749635191	7.185344852266321	6	6	0.22556450103301184	-10.10677635303013	6	6	0.43284943323702774	-12.415692250578516	4	4
pseudo_2030	0.7890446381929012	-5.352056934658521	5	5	0.41776076799471207	8.843446603025681	4	4	0.8972504042483103	-3.0744692241882947	4	4	0.8660626408883095	-7.039478996294597	2	2
pseudo_2031	0.02718475243865963	2.0222631212599618	5	5	0.23227424313204015	4.282600264271493	5	5	0.2763572209311711	-6.648469774024236	5	5	0.9218943098203574	-4.3833200373193675	3	3
pseudo_2032	0.5175665261031901	-8.025978422321417	5	5	0.14350695289799156	19.148152147654944	5	5	0.4305960692707026	2.229194119196175	4	4	0.19630127950364495	-12.917173651152167	4	4
pseudo_2033	0.1691036074935084	1.325550493072252	5	5	0.788441913558757	9.482180663067128	5	5	0.0777471425494144	-10.221222527315277	5	5	0.14389470009725283	-18.59749992908102	4	4
pseudo_2034	0.115268522876945	-7.875080732430934	10	10	0.8728286674045669	9.022441651292183	7	7	0.17712077409394633	-10.464193687519336	7	7	0.2976990495196241	-12.321670786194764	5	5
pseudo_2035	0.2947368612392369	-8.210990275505852	10	10	0.18165218426466434	12.330890662060012	6	6	0.001849259720367673	10.614026701831996	9	9	0.1024743516821313	-8.252474080700928	9	9
pseudo_2036	0.04716025881466634	2.063379695937487	5	5	0.3237513879507419	2.029099985146216	5	5	0.19527777892841525	-7.759466537113113	5	5	0.9011617330967618	-2.5405875829445805	3	3
pseudo_2037	0.6274449884704754	-8.217236471206563	5	5	0.7874061650589533	6.009728975601753	3	3	0.21409900618781075	6.494365733716939	4	4	0.6234911975836641	-1.9013702301798894	4	4
pseudo_2038	0.4215058651071706	-8.607409074159692	10	10	0.5218214434037967	5.810402807444454	5	5	0.3413995528405819	-3.6620629431208074	6	6	0.870193222569462	-7.931306749713059	3	3
pseudo_2039	0.903428472023153	-7.493683073393747	5	5	0.12401499370236216	15.339749296102228	4	4	0.3053751270819315	3.110158398686498	5	5	0.6395429335016928	-9.169558409902576	4	4
pseudo_204	0.4453096657993213	-1.6945089344992479	4	4	0.9910346135778847	2.8095523261515374	3	3	0.6211102879767243	0.6663207675477582	4	4	0.5874525158575528	-1.8940637628170442	3	3
pseudo_2040	0.34426942132433314	-8.48583526711152	5	5	0.3391342487875708	11.536336407888022	4	4	0.5990257924573887	0.9983245586198471	3	3	0.6614247079056851	-8.095779903855908	3	3
pseudo_2041	0.5652525827374013	-3.1661178567028734	4	4	0.20820795672357084	-1.1255789623192427	3	3	0.6062091564566272	-3.1084702176313783	3	3	0.21913857682311433	1.811274469970491	2	2
pseudo_2042	0.5055597482477695	-2.131804426400596	5	5	0.8880967567819725	5.890282709352483	4	4	0.6657878555858668	-2.93433145624671	4	4	0.8394225267808086	-5.491978968821797	3	3
pseudo_2043	0.7065907410190302	-4.954202134067354	5	5	0.8271582915209736	8.963876421066196	4	4	0.12198954618023991	-6.85761821469561	3	3	0.2927405604053982	-12.863418636876743	2	2
pseudo_2044	0.5586285266713641	-8.109679025162027	5	5	0.08974601905694186	12.20142387254348	3	3	0.22411629220540608	6.304052771821943	4	4	0.34028424261055945	-9.120127175180356	4	4
pseudo_2045	0.5938709859783613	-3.338505084780973	4	4	0.4249839944591046	7.0643089761288	3	3	0.9254968649843824	-3.1211440587629897	4	4	0.6147447779785216	-8.982772559653212	3	3
pseudo_2046	0.7089046769843945	-7.066257655670004	5	5	0.18861350526284248	9.082154201894825	3	3	0.47048570379887356	3.0935094308114564	3	3	0.4842971604966001	-5.830329172809787	3	3
pseudo_2047	0.48199329982592676	-1.9998902033685482	5	5	0.185289888201555	-1.2716248712619922	4	4	0.8177649022637351	-4.045026314922119	5	5	0.0955515570838702	2.193662767912182	3	3
pseudo_2048	0.012373871882872717	-9.142638708285935	5	5			0	0	0.11016360004768647	10.678239286771156	1	1	0.31049489359326643	2.07114223477509	1	1
pseudo_2049	0.8665853277525004	-4.276435552657536	5	5	0.9731083679586155	2.8322333260429104	3	3	0.9184250251325162	-2.626035423068974	4	4	0.6241887624344389	-3.357145397138418	2	2
pseudo_205	0.7837216824820249	-8.548341696895482	10	10	0.5459185341820176	5.259742845335254	7	7	0.624555230630264	3.7643685489350465	8	8	0.32951015509253945	-4.5391763781485555	6	6
pseudo_2050	0.09790716471451959	-1.2401990401508283	5	5	0.40123074290781857	2.0878669607009446	4	4	0.9240396223794282	0.7796140342119445	5	5	0.3071050850930711	-1.4306074451900852	4	4
pseudo_2051	0.44038479210149994	-2.483831513794594	5	5	0.019601314423119385	-2.1457227337301803	4	4	0.030114098284539082	-10.142065052527231	4	4	0.20591386492251962	2.4820967803041576	1	1
pseudo_2052	0.48587909263588835	-2.2105138606574175	5	5	0.41220668224288215	2.5273535939454472	4	4	0.013459009068193145	-9.993888164110594	4	4	0.09391203629376296	-20.39634242101397	1	1
pseudo_2053	0.609901325510049	-3.5109542391947124	5	5	0.8120701353897801	3.3947168846593097	4	4	0.20646669169043474	1.6708753823801903	5	5	0.5310975452440845	-1.8250876151179025	4	4
pseudo_2054	0.47427267617343294	-2.1134649635670457	5	5	0.254178132063704	-1.2921095263976443	4	4	0.06722568189056673	-9.49836301584726	4	4	0.99090804093377	0.0	1	1
pseudo_2055	0.3411044658288359	-7.860559106468668	5	5	0.23802469682165317	-1.337678419904103	2	2	0.5308996638754093	-4.303260062613332	2	2	0.20591386492251962	2.4820967803041576	1	1
pseudo_2056	0.5670269230765042	-1.974088749331275	5	5	0.23836750553462438	1.1416747772879037	4	4	0.7931650721559883	0.007325628518382181	5	5	0.25672416509120977	-0.27829168511067337	4	4
pseudo_2057	0.45903732131386654	-8.404922758833655	5	5	0.873901163706096	4.392720399313183	2	2	0.5930963855468425	3.139631531345799	4	4	0.3775440420812346	-1.7249284521647261	3	3
pseudo_2058	0.30052950493038166	-7.8386291433059005	9	9	0.7933776869188223	10.973571932166324	7	7	0.24555293277812484	-3.8736013067341415	6	6	0.516401735382113	-8.444275550880233	4	4
pseudo_2059	0.02718475243865963	-9.59332010800472	5	5	0.5703242408225184	-0.906497571149286	1	1	0.8742671171113539	-0.19382790080910883	2	2	0.43170487608642827	1.7507814350346873	1	1
pseudo_206	0.7699502963985528	-5.279350578102345	5	5	0.6450110118633418	6.507578912561861	3	3	0.20475842833521996	-6.141925334591882	3	3	0.06355622828763276	-14.689060660281347	2	2
pseudo_2060	0.6186461196194168	-8.17004157655044	5	5	0.03564192263660783	15.811077968366204	4	4	0.2994855531010523	5.43099638893585	4	4	0.1207287265884155	-10.181010085873481	4	4
pseudo_2061	0.8397452416669255	-8.45937926263108	5	5	0.09092180900835352	-2.0178168964191423	2	2	0.2872132294336869	3.697758203381279	4	4	0.06624492456581227	2.186898044839428	3	3
pseudo_2062	0.24714352647476157	-1.026872209659025	5	5	0.8423105224700136	5.615750817315029	4	4	0.8549962013293507	-3.4125727120629494	5	5	0.9684930440136454	-8.362095469218158	4	4
pseudo_2063	0.13053982495031868	0.9831183979353195	5	5	0.415840207251994	2.580015243232428	5	5	0.48442233605580665	-5.551603317919448	5	5	0.9115204920746716	-2.4206253044360433	3	3
pseudo_2064	0.1030598777980849	0.9560789536379328	5	5	0.690502183111606	7.700883164387112	5	5	0.7748479063586586	-4.574516168766802	5	5	0.8522827053771316	-8.666863086533548	4	4
pseudo_2065	0.48587909263588835	-1.7855929702539768	5	5	0.4462250366937085	13.483981324299739	5	5	0.7451316406222053	-2.2375491943541976	4	4	0.2761420676144386	-11.914733641587718	4	4
pseudo_2066	0.4515236990763176	-1.8754169147092636	5	5	0.2232641131600709	-1.3763545028183763	4	4	0.873739147174457	-2.6037161656559493	5	5	0.5695750601483558	0.8304765465284524	3	3
pseudo_2067	0.8616929440879256	-5.4553890470854425	5	5	0.43153494984794094	1.9772787778327257	3	3	0.5361861122094853	-1.143123577531985	3	3	0.9843548320060657	-2.962086757091129	3	3
pseudo_2068	0.14887033285442197	-1.4078919206825875	5	5	0.6172346495985822	5.251443814488245	4	4	0.4570927445480947	-3.8147374270621346	4	4	0.7562990515506363	-8.259085188954176	4	4
pseudo_2069	0.5297192094115657	-3.9682409380913746	5	5	0.672923790169198	6.375690240622133	4	4	0.16338610591192515	-8.895565549071492	4	4	0.08420791529199938	-14.414874848124708	2	2
pseudo_207	0.4044135042915773	-6.046885378885747	5	5	0.7360411704975673	2.59233912887983	3	3	0.43582294338096783	1.8194088778234547	4	4	0.28114911130345055	-4.187238512394703	4	4
pseudo_2070	0.08706549888926642	2.224075445442716	5	5	0.5445702461899136	10.523850671559941	5	5	0.9493171409676648	-2.5220760775254423	5	5	0.41220233675477636	-12.572356299858626	5	5
pseudo_2071	0.38031299647134453	-5.860603673326164	5	5	0.9462472744390631	0.26171115556257263	3	3	0.10776172061784979	-9.100189718730112	3	3			0	0
pseudo_2072	0.41146367565648345	-4.676436881579839	5	5	0.9883859983561083	8.069386705075162	4	4	0.8988385803226919	-3.032880254625931	5	5	0.6997523304332391	-4.563334269858958	3	3
pseudo_2073	0.6362976823506784	-7.602412458381699	5	5	0.22491515640362558	9.310272781079748	3	3	0.09319844506580134	7.2922570550482915	4	4	0.5163537776525096	-8.433945336614924	5	5
pseudo_2074	0.2987605541911106	-1.1711831689491135	5	5	0.05653323358651637	-1.7067947078200572	4	4	0.2942649675668334	4.054475027543854	5	5	0.011389878949012347	2.73815802937964	5	5
pseudo_2075	0.1892272500531894	0.20605187162062802	5	5	0.3680038756723122	-0.3368794215798608	5	5	0.5565524422309778	-1.4550004411672113	5	5	0.08525066033756118	1.9872760260966646	4	4
pseudo_2076	0.48782816087788083	-8.742181857228383	5	5	0.19218500235395197	-1.3944681264954282	2	2	0.403662939943215	-3.432598235079862	3	3	0.35599598885623307	1.9778655516958583	1	1
pseudo_2077	0.9947858195454914	-8.649470909019286	10	10	0.2613020392934604	14.99906313723271	8	8	0.202328383028603	2.8019092575999096	8	8	0.9779984734504318	-11.714091990746416	8	8
pseudo_2078	0.2845267593961226	-2.0691322985764375	5	5	0.624085036583969	2.3690433147004506	4	4	0.20125065852415136	-6.744687484415208	4	4	0.8158282173436158	-3.6419781162636884	2	2
pseudo_2079	0.3837008599460243	-9.531072645521535	5	5	0.9724775459033901	4.237343784214481	2	2	0.231579566503053	-5.3327861133788765	2	2	0.3802475788919434	-9.727352687582906	1	1
pseudo_208	0.31947363975467924	-3.0793458136516665	5	5	0.12883076283466469	-0.5858233748005824	4	4	0.3294630759132753	-5.9097559438312475	4	4	0.2642592074011081	1.7261072851939199	2	2
pseudo_2080	0.7938385867796887	-2.903830240648966	5	5	0.9111406646498671	6.04431918795855	4	4	0.2728667769175742	2.2166845586574064	5	5	0.2862174247796564	-4.27893586246412	4	4
pseudo_2081	0.1789551237492436	-8.670189142949896	5	5	0.950481585546606	0.1724291840261234	2	2	0.5918812633143121	0.6871082247533713	3	3	0.20159835430101525	1.9227292145017332	2	2
pseudo_2082	0.3974361034306422	-5.863682842877342	5	5	0.04828713506356525	14.119866174416222	4	4	0.48448137062362273	1.3419438538820032	4	4	0.17746946847200618	-12.619606722260636	4	4
pseudo_2083	0.24209770765590943	-9.114681805036877	5	5	0.12883076283466469	15.500105374628442	4	4	0.8527763562295603	-0.3126724189592711	3	3	0.12134427507594166	-12.31182686312417	3	3
pseudo_2084	0.23222452898372214	0.4802669600469815	5	5	0.9792829840491959	9.275857167517655	5	5	0.10675652746256714	-9.659954441648205	5	5	0.18024954779227487	-12.385315480884438	3	3
pseudo_2085	0.8348844175567391	-4.6307376940754335	5	5	0.3151863565729124	5.064854156553922	4	4	0.16338610591192515	4.410976039261393	4	4	0.06836882052525085	-0.8254758321739004	4	4
pseudo_2086	0.30458494656321145	-0.7754551625495018	5	5	0.5678012916525538	12.685332679110475	5	5	0.31638530595123227	-4.409684521145384	4	4	0.09827198119719432	-13.423648664946269	4	4
pseudo_2087	0.3905317912172386	0.5377185897016283	5	5	0.5855301570288951	9.207022023915757	5	5	0.6563557030333143	0.4570308699369257	5	5	0.9318448227202155	-9.976617680944871	5	5
pseudo_2088	0.7368747939779642	-2.817430117613648	5	5	0.2749482829207355	-1.1505647366947347	4	4	0.40412224477841885	-2.8004669762488708	5	5	0.5794593620066385	1.072038530397804	2	2
pseudo_2089	0.7345298911861453	-4.90609158952947	5	5	0.6871468520466417	5.727702220178846	4	4	0.0814448666171254	-7.013125724033622	3	3	0.7058159981702965	-8.29247424059902	2	2
pseudo_209	0.20655585634437112	-5.994675668285283	5	5	0.2857529780082053	6.952905112217899	3	3	0.4832597565423101	-0.8050426362169566	3	3	0.7541065963725084	-7.643791520074167	2	2
pseudo_2090	0.8519242616010545	-2.5532730637321	5	5	0.5250149269295951	-0.631565733490517	4	4	0.7748479063586586	-2.744934621287707	5	5	0.6356001460143301	0.9387858717683644	2	2
pseudo_2091	0.4976374693697522	-1.8398598134958826	5	5	0.7970514415009561	6.419198894231076	4	4	0.46794252261754965	-6.010748202434836	4	4	0.6239646640889823	-8.928082522618789	3	3
pseudo_2092	0.1560026338961753	1.649538240666118	5	5	0.8084961328368158	2.6921892204014366	5	5	0.18985298411727136	-9.271377758547072	5	5	0.8283245204925728	-4.18328620992089	2	2
pseudo_2093	0.8287832435740976	-9.36828755852156	9	9	0.9277931802834416	9.232591610359778	6	6	0.5929789720424348	-2.9509982912358286	7	7	0.62555704110682	-11.36585266114564	5	5
pseudo_2094	0.6280721013648477	-4.330835349928775	4	4	0.1032455290372306	12.185030425821376	3	3	1.0	-0.08333012362437138	3	3	0.15991654473201622	-12.110044951172165	3	3
pseudo_2095	0.6407435579881753	-0.11629098233082875	5	5	0.48322072079131273	7.958345414025412	5	5	0.8487661492426557	-4.8971158630700495	5	5	0.4237682373897682	-12.655683104031453	5	5
pseudo_2096	0.7321876546641092	-5.698484227803331	5	5	0.09223916144200017	11.976217691503907	4	4	0.996447072089243	-0.1663367858399181	4	4	0.16683561430328797	-12.394613488640571	4	4
pseudo_2097	0.3225075809995689	-1.6069695034447136	5	5	0.8693666466321252	6.026868777628118	5	5	0.9746457728001827	-2.975980724210247	5	5	0.8292175195021274	-2.644136184183543	3	3
pseudo_2098	0.4781244693117621	-6.05934254382953	5	5	0.5819096789887162	2.6058129482557564	3	3	0.3324827085772072	-5.952329228823029	3	3	0.955166061730401	-8.552031414044027	2	2
pseudo_2099	0.5712486909673462	-4.778748946005731	5	5	0.7024263634168448	4.985023404158438	3	3	0.9184250251325162	-0.007061128824377816	4	4	0.7786563583951011	-4.9310859357350205	3	3
pseudo_21	0.925029429106976	-5.3826946823355195	4	4	0.35876028800311355	-1.0789237911884406	2	2	0.05048220070224752	-10.33317681412844	2	2			0	0
pseudo_210	0.7648742381112963	-8.726656437974563	9	9	0.2682243691120063	12.946301033018338	6	6	0.6201490441164194	-4.094312398001535	8	8	0.8757768030306047	-12.579838133687423	7	7
pseudo_2100	0.9472036986676338	-2.5760527870678236	4	4	0.892738233639482	3.0511975918037724	3	3	0.620690151691334	-3.862852940841471	3	3	0.4454669683385002	-6.585464446029169	2	2
pseudo_2101	0.13213022370001748	-1.6989147166902665	5	5	0.10825899539685407	1.4135151257141345	4	4	0.9680321007878743	0.056110204956191144	4	4	0.16339957667531513	-1.3318789017701917	4	4
